road_id,road_name,state,rainfall_last_1h,rainfall_last_24h,forecast_rainfall_6h,forecast_rainfall_12h,forecast_rainfall_24h,severe_weather_flag,historical_incident_count,historical_landslide_count,historical_flood_count,previous_road_closures,road_condition_score,elevation,slope,recent_incident_count,recent_incident_severity_score,current_risk_score,disrupted
7,NH-102 Moreh Border,Manipur,1.7,7.5,0.3,0.6,1.3,False,3,3,0,1,39.7,857.5,17.3,0,0.0,16.9,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,3.7,14.7,2.1,4.5,10.9,False,11,4,7,4,28.0,2151.1,41.6,0,0.0,23.5,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,22.0,71.8,41.4,82.8,123.3,True,3,3,0,0,68.2,1762.7,37.3,0,0.0,38.1,1
11,NH-10 Teesta River Canyon,Sikkim,3.1,7.7,42.7,63.5,110.4,True,8,8,0,3,43.8,1463.3,45.8,3,45.0,44.5,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.2,1.5,3.1,6.2,12.4,False,6,3,3,3,58.3,3632.6,45.2,0,0.0,24.1,0
5,SH-05 Cherrapunjee Highland,Meghalaya,1.4,5.9,2.2,4.3,8.6,False,8,6,2,0,63.0,1296.7,35.3,2,75.0,48.4,0
9,NH-54 Aizawl Ridge,Mizoram,0.7,1.8,21.8,36.1,74.8,False,4,2,2,1,67.5,1355.3,31.8,0,0.0,20.8,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.2,1.3,6.7,13.4,26.9,False,6,3,3,0,43.6,1673.6,28.3,0,0.0,18.5,0
5,SH-05 Cherrapunjee Highland,Meghalaya,1.5,5.4,3.2,6.4,12.8,False,12,4,8,1,62.5,1232.7,35.6,4,45.0,36.8,1
3,NH-229 Sela Pass,Arunachal Pradesh,3.0,10.6,35.1,66.3,155.4,True,7,5,2,1,19.9,3924.3,40.6,1,75.0,42.0,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.8,3.2,1.8,3.6,7.2,False,2,2,0,1,75.6,1405.6,33.3,0,0.0,22.6,0
12,NH-27S Haflong Hill,Assam,1.7,6.7,6.6,13.2,26.4,False,3,2,1,2,47.8,781.8,28.8,0,0.0,18.3,0
4,NH-06 Meghalaya Corridor,Meghalaya,1.4,8.9,1.2,2.7,5.8,True,0,0,0,0,23.4,1331.4,28.4,4,45.0,22.2,0
8,NH-29 Kohima Mountain,Nagaland,13.3,40.5,6.8,11.5,21.5,False,7,4,3,1,67.1,1552.8,30.8,1,95.0,56.1,1
10,NH-08 Tripura Central,Tripura,2.5,9.2,0.7,1.1,2.2,False,3,2,1,0,68.4,120.3,9.4,4,75.0,36.7,1
9,NH-54 Aizawl Ridge,Mizoram,8.2,51.2,47.4,68.3,119.2,True,2,2,0,1,36.3,1393.6,38.2,0,0.0,27.3,0
9,NH-54 Aizawl Ridge,Mizoram,4.9,18.5,10.3,19.2,28.5,True,2,2,0,2,29.1,1386.5,25.2,0,0.0,17.1,0
4,NH-06 Meghalaya Corridor,Meghalaya,11.9,46.6,8.2,19.8,39.3,False,3,1,2,1,39.2,1432.7,28.4,1,45.0,34.1,0
5,SH-05 Cherrapunjee Highland,Meghalaya,27.5,76.0,28.2,68.5,110.2,True,8,1,7,3,67.9,1462.8,34.2,4,75.0,53.0,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.8,2.6,3.1,6.2,12.3,True,5,5,0,1,38.0,1857.5,29.1,0,0.0,22.0,1
8,NH-29 Kohima Mountain,Nagaland,15.7,62.1,18.4,33.3,79.0,False,4,2,2,1,68.8,1261.6,24.6,3,45.0,42.9,1
3,NH-229 Sela Pass,Arunachal Pradesh,8.0,40.1,8.0,11.7,27.9,False,11,3,8,4,48.3,3955.2,37.0,1,45.0,39.9,1
7,NH-102 Moreh Border,Manipur,0.7,6.5,0.2,0.5,1.0,False,2,2,0,0,44.6,543.8,7.8,0,0.0,13.6,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,12.4,41.5,9.8,16.6,33.9,False,7,5,2,2,60.9,1724.4,33.6,0,0.0,34.2,1
7,NH-102 Moreh Border,Manipur,11.7,46.7,26.0,51.7,87.1,True,5,2,3,1,59.4,718.1,12.9,4,95.0,48.6,0
11,NH-10 Teesta River Canyon,Sikkim,0.2,1.6,6.0,12.0,24.0,False,9,5,4,2,58.6,1940.4,30.7,0,0.0,25.2,0
3,NH-229 Sela Pass,Arunachal Pradesh,14.6,50.1,66.6,121.4,177.1,True,5,5,0,4,50.8,3954.3,41.7,0,0.0,36.0,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.9,6.5,53.2,78.2,134.4,True,9,3,6,2,58.6,3767.6,33.6,1,95.0,46.6,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.0,0.0,2.0,4.5,8.9,False,3,3,0,2,38.7,1870.1,35.4,1,75.0,37.6,1
7,NH-102 Moreh Border,Manipur,7.4,52.3,28.5,63.9,124.2,True,3,0,3,0,41.6,619.6,14.5,2,75.0,38.4,1
3,NH-229 Sela Pass,Arunachal Pradesh,5.8,16.5,13.6,27.4,47.0,True,10,1,9,1,54.7,3781.6,38.1,2,45.0,32.4,1
3,NH-229 Sela Pass,Arunachal Pradesh,16.7,53.9,25.7,64.2,97.1,True,4,4,0,4,86.2,3751.9,32.9,1,75.0,57.0,1
11,NH-10 Teesta River Canyon,Sikkim,2.4,12.5,0.6,1.3,2.5,False,6,5,1,1,90.8,1771.6,47.4,0,0.0,35.6,1
4,NH-06 Meghalaya Corridor,Meghalaya,28.2,86.6,24.6,46.7,70.3,True,6,2,4,0,55.4,1504.3,19.2,2,75.0,52.2,1
4,NH-06 Meghalaya Corridor,Meghalaya,7.5,46.9,56.3,120.7,208.6,True,4,1,3,1,38.4,1487.5,17.8,2,75.0,39.5,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,1.2,4.3,2.1,4.2,8.5,False,3,2,1,1,35.4,1713.4,29.9,0,0.0,16.2,0
7,NH-102 Moreh Border,Manipur,0.9,3.3,0.4,0.9,1.8,False,5,1,4,0,53.2,859.4,22.0,0,0.0,15.0,1
7,NH-102 Moreh Border,Manipur,4.0,18.6,64.7,148.7,324.9,True,2,2,0,0,54.8,570.4,13.3,0,0.0,18.6,1
7,NH-102 Moreh Border,Manipur,1.1,5.0,3.0,6.0,12.0,False,1,1,0,0,62.6,657.9,17.8,0,0.0,15.9,0
4,NH-06 Meghalaya Corridor,Meghalaya,30.1,94.8,1.4,2.8,5.7,True,3,2,1,2,66.9,1321.2,22.9,0,0.0,37.6,0
10,NH-08 Tripura Central,Tripura,0.2,2.2,3.4,6.8,13.7,False,1,1,0,0,35.5,50.0,5.9,0,0.0,9.0,0
8,NH-29 Kohima Mountain,Nagaland,0.9,8.1,3.3,6.5,13.1,False,3,3,0,1,35.1,1468.0,26.1,0,0.0,18.1,0
9,NH-54 Aizawl Ridge,Mizoram,0.5,1.8,1.9,3.8,7.5,False,5,0,5,2,29.4,1210.0,24.4,0,0.0,9.6,0
6,NH-02 Imphal Lifeline,Manipur,6.4,41.7,4.0,7.5,12.1,False,3,3,0,0,19.9,1144.6,17.0,2,75.0,39.5,0
7,NH-102 Moreh Border,Manipur,18.7,66.0,29.7,64.2,130.0,True,1,1,0,0,64.7,616.0,17.7,1,45.0,39.7,1
7,NH-102 Moreh Border,Manipur,0.9,4.5,4.3,8.5,17.0,False,1,1,0,0,37.0,806.1,20.5,0,0.0,12.6,0
1,NH-27 Assam Arterial,Assam,1.4,7.7,3.2,6.4,12.7,False,2,0,2,0,37.6,50.0,8.7,0,0.0,8.9,0
6,NH-02 Imphal Lifeline,Manipur,2.1,8.5,49.5,85.2,143.5,True,2,2,0,2,52.5,898.6,18.0,3,75.0,35.9,1
8,NH-29 Kohima Mountain,Nagaland,0.8,2.8,3.8,7.6,15.2,False,5,5,0,0,50.2,1215.0,34.4,0,0.0,25.0,0
12,NH-27S Haflong Hill,Assam,13.3,112.7,2.8,4.6,6.8,True,4,4,0,3,36.2,1015.0,25.6,2,45.0,52.3,1
12,NH-27S Haflong Hill,Assam,0.3,1.4,0.2,0.3,0.7,False,5,3,2,0,52.0,1088.6,31.8,3,75.0,39.2,0
3,NH-229 Sela Pass,Arunachal Pradesh,0.9,6.2,3.7,7.1,17.1,False,6,4,2,3,51.5,3917.5,38.3,0,0.0,24.6,0
8,NH-29 Kohima Mountain,Nagaland,0.4,1.4,1.1,2.3,4.5,False,6,1,5,3,73.2,1700.7,28.4,4,75.0,37.7,1
11,NH-10 Teesta River Canyon,Sikkim,8.1,25.3,8.3,18.1,29.1,False,11,2,9,4,79.6,1921.0,39.2,0,0.0,28.8,0
12,NH-27S Haflong Hill,Assam,1.9,7.5,3.7,7.4,14.7,False,4,2,2,1,47.7,748.6,28.5,0,0.0,18.4,1
11,NH-10 Teesta River Canyon,Sikkim,10.1,52.6,24.9,50.1,93.2,True,10,8,2,4,70.9,1833.3,44.8,4,45.0,57.4,1
10,NH-08 Tripura Central,Tripura,36.8,144.4,3.6,5.2,11.1,True,1,1,0,0,76.4,312.0,6.0,0,0.0,43.5,0
9,NH-54 Aizawl Ridge,Mizoram,70.0,180.2,8.6,18.1,38.5,True,2,2,0,2,64.1,1201.0,27.0,2,75.0,67.8,1
9,NH-54 Aizawl Ridge,Mizoram,9.5,38.2,1.3,2.5,5.1,False,2,2,0,0,39.3,1206.0,22.7,2,75.0,40.8,0
9,NH-54 Aizawl Ridge,Mizoram,40.2,106.2,1.7,3.8,6.2,True,1,1,0,1,72.1,1403.3,33.8,2,75.0,59.6,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,2.2,21.6,25.8,55.7,116.0,True,4,1,3,1,46.4,1701.0,28.4,2,45.0,30.2,1
7,NH-102 Moreh Border,Manipur,5.3,21.6,22.5,37.5,76.9,False,3,1,2,0,42.2,650.6,10.9,0,0.0,14.8,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,2.4,8.3,18.7,28.6,65.2,False,8,5,3,1,56.6,1807.1,32.2,0,0.0,26.6,0
12,NH-27S Haflong Hill,Assam,9.3,26.0,2.9,4.5,7.9,False,2,2,0,1,42.4,1030.0,31.0,3,95.0,45.5,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,16.3,41.6,2.4,5.7,8.3,True,6,4,2,2,56.3,1896.9,38.1,2,45.0,43.6,0
5,SH-05 Cherrapunjee Highland,Meghalaya,2.2,9.9,0.5,1.1,2.1,False,6,3,3,4,60.5,1109.7,36.8,3,75.0,43.2,0
12,NH-27S Haflong Hill,Assam,4.2,12.1,5.6,10.6,16.2,False,3,3,0,3,45.5,766.0,28.4,3,45.0,32.2,1
7,NH-102 Moreh Border,Manipur,11.8,36.4,3.6,7.2,15.3,False,3,2,1,0,71.5,711.0,11.0,0,0.0,24.2,0
12,NH-27S Haflong Hill,Assam,4.4,26.8,0.4,0.8,1.6,False,5,2,3,0,42.7,834.2,23.3,0,0.0,20.4,0
1,NH-27 Assam Arterial,Assam,45.8,186.3,34.9,59.5,100.8,True,2,1,1,0,70.9,117.3,12.3,0,0.0,45.1,1
11,NH-10 Teesta River Canyon,Sikkim,20.3,69.4,12.8,19.9,48.7,False,7,7,0,0,58.0,1757.6,34.8,4,45.0,54.8,1
7,NH-102 Moreh Border,Manipur,2.1,10.3,0.9,1.8,3.7,False,3,1,2,1,65.9,361.0,12.8,4,75.0,35.3,1
11,NH-10 Teesta River Canyon,Sikkim,3.3,19.5,0.9,1.7,4.1,False,8,6,2,0,55.0,1605.0,43.7,2,95.0,56.7,1
10,NH-08 Tripura Central,Tripura,2.3,10.7,10.6,15.9,22.7,True,1,1,0,0,62.9,343.7,15.1,2,75.0,35.3,1
10,NH-08 Tripura Central,Tripura,29.0,166.9,16.5,35.1,54.7,True,2,2,0,1,53.3,50.0,2.0,2,45.0,53.7,0
5,SH-05 Cherrapunjee Highland,Meghalaya,0.8,4.6,0.5,1.1,2.1,False,8,5,3,2,73.5,1087.6,33.7,0,0.0,28.7,1
4,NH-06 Meghalaya Corridor,Meghalaya,12.1,64.0,20.5,32.8,67.9,False,2,2,0,0,27.3,1428.7,13.1,4,75.0,42.3,0
11,NH-10 Teesta River Canyon,Sikkim,1.2,5.8,0.2,0.3,0.6,False,5,4,1,2,78.5,1723.7,37.2,1,45.0,39.6,1
10,NH-08 Tripura Central,Tripura,16.3,43.2,5.1,11.9,17.0,False,1,0,1,1,43.0,110.2,11.0,1,75.0,36.0,0
7,NH-102 Moreh Border,Manipur,29.2,74.6,31.1,62.0,148.5,True,3,0,3,0,25.7,666.3,26.2,1,75.0,42.8,0
9,NH-54 Aizawl Ridge,Mizoram,9.7,41.9,0.4,0.6,1.2,False,3,3,0,2,47.0,1228.4,39.0,0,0.0,29.2,0
12,NH-27S Haflong Hill,Assam,1.6,4.5,2.1,3.0,5.8,False,7,2,5,0,55.4,1148.0,37.3,0,0.0,20.7,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.2,2.0,4.7,9.3,18.7,False,13,5,8,3,44.6,1396.2,39.0,0,0.0,24.9,1
9,NH-54 Aizawl Ridge,Mizoram,2.5,25.0,26.4,40.7,58.8,False,7,4,3,1,77.9,1269.4,35.6,0,0.0,31.8,0
7,NH-102 Moreh Border,Manipur,0.9,7.3,3.7,7.4,14.8,False,1,1,0,0,25.7,792.5,12.8,0,0.0,9.9,1
10,NH-08 Tripura Central,Tripura,2.7,9.6,1.3,2.6,5.1,False,0,0,0,0,43.9,50.0,2.0,2,75.0,27.7,1
12,NH-27S Haflong Hill,Assam,2.9,25.5,4.1,8.1,16.3,False,5,2,3,0,8.2,952.5,23.8,0,0.0,15.1,1
1,NH-27 Assam Arterial,Assam,15.0,49.0,12.1,28.4,58.8,True,2,1,1,0,54.8,68.5,12.1,4,95.0,46.2,1
11,NH-10 Teesta River Canyon,Sikkim,3.9,34.7,13.2,19.3,47.3,False,9,4,5,1,56.8,1964.1,55.2,0,0.0,33.5,1
9,NH-54 Aizawl Ridge,Mizoram,5.0,40.3,18.9,27.9,59.5,True,6,2,4,3,45.0,1077.9,15.6,0,0.0,21.9,1
12,NH-27S Haflong Hill,Assam,0.5,2.6,0.1,0.2,0.5,False,4,4,0,1,84.7,657.8,32.0,2,75.0,46.4,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,29.5,88.7,4.2,6.7,9.6,True,5,5,0,1,69.5,1906.4,38.5,1,95.0,69.6,0
5,SH-05 Cherrapunjee Highland,Meghalaya,1.0,9.7,0.5,1.1,2.1,False,7,0,7,3,94.2,1214.8,31.4,1,75.0,41.1,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,10.7,101.0,95.1,213.7,314.9,True,4,4,0,1,16.6,1740.1,21.1,3,75.0,53.7,1
8,NH-29 Kohima Mountain,Nagaland,0.5,2.6,0.3,0.5,1.0,False,2,0,2,0,12.8,1432.3,35.5,0,0.0,9.5,0
7,NH-102 Moreh Border,Manipur,7.8,21.9,12.9,24.0,43.3,False,2,1,1,0,41.3,702.9,15.6,3,45.0,27.0,0
4,NH-06 Meghalaya Corridor,Meghalaya,2.4,9.7,0.1,0.2,0.4,False,4,2,2,1,12.0,1333.8,24.5,0,0.0,12.6,1
11,NH-10 Teesta River Canyon,Sikkim,5.4,23.6,5.6,8.3,12.8,False,7,6,1,2,86.4,2032.5,40.0,4,45.0,48.9,1
10,NH-08 Tripura Central,Tripura,0.3,2.5,2.8,5.6,11.2,False,0,0,0,1,47.2,50.0,7.0,0,0.0,9.0,1
5,SH-05 Cherrapunjee Highland,Meghalaya,1.8,9.6,0.6,1.3,2.5,False,4,4,0,0,55.8,1471.2,39.7,3,95.0,50.0,1
1,NH-27 Assam Arterial,Assam,19.5,146.2,10.5,17.1,30.1,True,1,0,1,1,42.5,180.3,2.0,0,0.0,36.0,0
3,NH-229 Sela Pass,Arunachal Pradesh,13.1,33.5,2.6,3.8,6.0,False,9,3,6,1,81.5,3797.3,36.3,3,45.0,43.4,1
6,NH-02 Imphal Lifeline,Manipur,12.2,43.9,8.8,15.0,26.4,False,4,2,2,2,43.6,1005.3,31.8,0,0.0,25.7,0
1,NH-27 Assam Arterial,Assam,1.6,8.8,11.5,27.3,40.4,False,0,0,0,0,37.1,429.3,2.0,1,45.0,19.0,0
8,NH-29 Kohima Mountain,Nagaland,14.7,61.7,41.7,69.8,134.0,True,8,3,5,3,57.2,1638.3,32.2,0,0.0,33.3,1
9,NH-54 Aizawl Ridge,Mizoram,11.2,76.9,21.6,36.7,87.0,False,3,3,0,2,61.7,1387.8,35.7,3,45.0,49.0,1
10,NH-08 Tripura Central,Tripura,27.9,98.5,11.5,24.8,51.8,True,2,0,2,1,25.6,522.8,2.0,3,75.0,42.7,1
11,NH-10 Teesta River Canyon,Sikkim,0.1,0.9,0.0,0.1,0.2,False,4,4,0,2,52.4,1808.2,46.6,0,0.0,25.4,0
7,NH-102 Moreh Border,Manipur,18.4,73.2,7.8,18.3,30.0,False,0,0,0,0,37.2,376.0,5.5,2,95.0,45.1,0
3,NH-229 Sela Pass,Arunachal Pradesh,0.6,3.2,27.7,48.6,78.9,False,10,5,5,1,49.2,3900.2,35.8,4,75.0,43.9,1
11,NH-10 Teesta River Canyon,Sikkim,10.3,40.8,7.5,12.3,22.2,False,10,5,5,0,47.2,1743.6,48.6,1,75.0,53.7,1
11,NH-10 Teesta River Canyon,Sikkim,2.6,18.0,7.0,13.4,23.8,False,8,3,5,2,71.1,1962.5,44.3,0,0.0,29.1,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,1.1,4.3,2.1,4.1,8.2,True,8,2,6,3,67.7,1829.0,27.5,0,0.0,20.5,0
7,NH-102 Moreh Border,Manipur,0.8,6.1,0.5,1.1,2.2,False,5,2,3,0,24.1,544.5,14.5,0,0.0,11.7,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.3,2.0,0.7,1.4,2.8,True,0,0,0,2,57.5,1479.0,32.1,0,0.0,15.4,0
7,NH-102 Moreh Border,Manipur,38.0,95.1,3.4,5.3,12.7,True,3,2,1,2,57.8,796.2,15.1,3,95.0,58.5,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,15.1,71.5,9.0,21.3,46.2,False,5,5,0,0,48.0,2078.9,31.2,4,45.0,49.0,1
9,NH-54 Aizawl Ridge,Mizoram,0.6,3.5,3.6,7.1,14.2,False,2,1,1,0,74.5,1432.8,30.9,0,0.0,20.1,0
3,NH-229 Sela Pass,Arunachal Pradesh,2.7,17.2,22.9,52.6,95.4,True,7,3,4,4,46.5,3680.7,48.9,2,45.0,37.5,1
3,NH-229 Sela Pass,Arunachal Pradesh,15.9,55.8,12.1,26.2,55.4,False,7,7,0,1,48.4,3961.1,40.0,2,45.0,51.7,1
6,NH-02 Imphal Lifeline,Manipur,0.6,3.3,0.2,0.3,0.7,False,2,2,0,2,38.7,1058.1,16.7,0,0.0,13.8,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,73.0,247.0,6.3,13.4,29.1,True,3,1,2,2,68.4,1666.3,29.0,0,0.0,48.1,1
10,NH-08 Tripura Central,Tripura,2.9,14.4,1.8,3.5,7.0,False,2,1,1,0,49.5,50.0,4.7,0,0.0,13.3,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.6,2.0,0.7,1.4,2.8,False,5,2,3,0,48.8,1969.0,27.4,3,45.0,28.4,1
8,NH-29 Kohima Mountain,Nagaland,1.7,5.9,4.0,8.1,16.2,False,4,3,1,0,66.4,1102.1,35.4,0,0.0,24.2,0
1,NH-27 Assam Arterial,Assam,0.2,1.2,7.5,15.0,30.0,False,2,0,2,1,20.6,185.6,2.0,3,45.0,15.0,0
9,NH-54 Aizawl Ridge,Mizoram,0.5,3.0,0.1,0.3,0.6,False,2,1,1,0,76.2,1296.1,31.2,0,0.0,20.3,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.2,1.2,0.4,0.8,1.5,True,4,2,2,4,41.1,3864.1,45.0,3,45.0,30.6,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.0,0.2,2.2,4.4,8.9,False,7,5,2,3,35.6,1312.7,33.1,0,0.0,22.0,0
10,NH-08 Tripura Central,Tripura,39.1,114.8,7.3,11.5,21.6,True,2,2,0,1,54.0,148.4,11.3,0,0.0,37.3,0
9,NH-54 Aizawl Ridge,Mizoram,0.1,0.4,2.3,4.7,9.4,False,7,3,4,1,68.8,1114.8,28.4,0,0.0,22.1,0
9,NH-54 Aizawl Ridge,Mizoram,49.8,355.5,29.9,44.7,66.0,True,6,2,4,1,41.1,1159.4,34.5,2,95.0,70.8,1
3,NH-229 Sela Pass,Arunachal Pradesh,21.0,151.1,19.7,33.1,71.6,True,6,3,3,2,63.9,3674.6,44.0,2,75.0,73.1,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.4,2.6,1.1,2.2,4.4,False,2,2,0,2,66.0,1355.1,22.2,0,0.0,18.9,0
1,NH-27 Assam Arterial,Assam,0.1,0.9,3.8,7.6,15.3,False,3,0,3,0,53.3,201.2,2.0,0,0.0,8.6,0
11,NH-10 Teesta River Canyon,Sikkim,14.6,118.2,7.2,11.7,19.5,True,11,6,5,2,66.0,1553.8,31.7,4,75.0,70.6,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.0,0.3,1.7,3.3,6.6,False,2,2,0,1,60.1,1170.2,23.6,0,0.0,17.8,0
6,NH-02 Imphal Lifeline,Manipur,1.7,7.4,25.4,41.4,92.4,True,5,5,0,0,69.0,986.2,27.7,0,0.0,27.4,0
6,NH-02 Imphal Lifeline,Manipur,0.1,0.4,67.0,124.8,179.4,True,1,1,0,2,42.0,910.8,26.9,1,45.0,25.0,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.8,3.2,9.3,17.3,35.0,False,8,4,4,2,62.6,1324.0,40.7,4,45.0,37.4,0
7,NH-102 Moreh Border,Manipur,17.1,126.2,128.2,207.1,374.1,True,0,0,0,2,41.3,604.9,10.9,3,45.0,44.9,1
3,NH-229 Sela Pass,Arunachal Pradesh,2.6,8.4,2.4,3.9,9.6,False,4,4,0,2,34.7,3899.5,47.3,4,45.0,35.6,1
1,NH-27 Assam Arterial,Assam,0.9,3.0,56.0,117.9,189.3,True,1,1,0,0,51.6,129.0,15.4,2,45.0,24.7,1
5,SH-05 Cherrapunjee Highland,Meghalaya,26.9,87.8,3.3,5.4,7.8,True,3,3,0,0,74.7,1312.6,38.1,0,0.0,42.4,1
6,NH-02 Imphal Lifeline,Manipur,33.0,213.2,18.8,31.8,69.7,True,5,2,3,0,40.9,1065.4,19.4,2,45.0,55.3,1
9,NH-54 Aizawl Ridge,Mizoram,8.9,37.9,51.0,74.8,132.5,True,4,4,0,0,88.3,1395.6,39.1,0,0.0,36.6,1
3,NH-229 Sela Pass,Arunachal Pradesh,19.8,59.6,10.2,15.1,33.7,False,7,7,0,1,62.3,3801.2,38.6,2,45.0,54.2,1
7,NH-102 Moreh Border,Manipur,3.4,11.9,0.8,1.6,3.1,False,0,0,0,1,66.3,604.1,20.8,0,0.0,16.5,0
5,SH-05 Cherrapunjee Highland,Meghalaya,13.5,70.8,50.1,72.9,109.2,True,7,4,3,1,35.3,1097.0,34.0,0,0.0,34.3,1
3,NH-229 Sela Pass,Arunachal Pradesh,44.3,117.4,4.7,6.9,16.7,True,5,3,2,3,58.0,3835.3,36.3,0,0.0,45.5,1
5,SH-05 Cherrapunjee Highland,Meghalaya,1.1,5.6,1.5,3.0,6.0,False,4,3,1,2,77.6,1392.0,39.2,3,95.0,50.4,1
5,SH-05 Cherrapunjee Highland,Meghalaya,13.1,83.4,9.1,16.3,38.8,True,6,3,3,3,44.5,1165.8,35.1,0,0.0,36.4,1
8,NH-29 Kohima Mountain,Nagaland,1.1,6.9,0.7,1.5,3.0,False,3,2,1,5,57.2,1793.7,37.9,0,0.0,21.5,0
7,NH-102 Moreh Border,Manipur,0.8,4.2,0.9,1.9,3.7,False,1,1,0,0,49.7,509.9,5.7,0,0.0,11.4,0
10,NH-08 Tripura Central,Tripura,0.7,3.0,10.7,21.3,42.6,False,2,1,1,1,45.6,112.6,2.0,0,0.0,9.8,0
7,NH-102 Moreh Border,Manipur,3.0,9.1,10.6,16.8,32.4,False,1,1,0,1,25.8,669.5,22.5,1,75.0,30.9,1
4,NH-06 Meghalaya Corridor,Meghalaya,1.2,11.1,15.4,37.5,65.4,True,3,3,0,1,83.8,1409.7,24.0,0,0.0,25.6,0
5,SH-05 Cherrapunjee Highland,Meghalaya,11.0,57.9,10.9,24.7,45.0,False,3,3,0,1,38.1,1177.6,41.3,0,0.0,31.5,1
9,NH-54 Aizawl Ridge,Mizoram,0.9,4.7,9.3,18.5,37.1,False,7,2,5,2,55.8,1077.2,28.5,0,0.0,19.0,1
1,NH-27 Assam Arterial,Assam,2.7,17.7,2.5,5.0,10.1,False,0,0,0,0,76.9,263.2,20.4,0,0.0,19.2,1
12,NH-27S Haflong Hill,Assam,0.2,1.8,3.7,7.4,14.8,False,2,1,1,1,66.7,1045.4,29.7,4,75.0,37.0,1
3,NH-229 Sela Pass,Arunachal Pradesh,0.1,0.9,1.2,2.5,5.0,False,9,9,0,1,90.0,3909.0,35.1,1,45.0,49.9,0
9,NH-54 Aizawl Ridge,Mizoram,0.5,2.6,3.8,7.7,15.3,False,2,2,0,0,74.5,1311.7,31.2,2,75.0,40.7,0
7,NH-102 Moreh Border,Manipur,39.6,116.4,28.5,45.4,105.2,True,1,1,0,0,57.0,1016.9,8.7,1,45.0,46.8,1
3,NH-229 Sela Pass,Arunachal Pradesh,2.2,8.1,0.4,0.8,1.7,False,10,5,5,1,65.0,3732.7,44.7,0,0.0,30.3,1
4,NH-06 Meghalaya Corridor,Meghalaya,2.7,15.2,3.3,4.8,8.5,False,3,3,0,0,37.7,1481.1,31.6,3,75.0,39.8,1
3,NH-229 Sela Pass,Arunachal Pradesh,1.7,7.2,48.4,84.2,132.1,True,7,5,2,1,48.4,3982.2,48.6,1,75.0,47.2,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.1,0.4,5.1,10.2,20.3,False,5,5,0,1,82.7,1469.8,23.8,0,0.0,27.3,0
8,NH-29 Kohima Mountain,Nagaland,1.1,3.5,11.1,18.1,32.4,True,6,5,1,1,59.7,1483.4,34.5,1,75.0,45.3,1
10,NH-08 Tripura Central,Tripura,0.4,1.6,5.2,10.4,20.9,False,0,0,0,0,75.2,50.0,18.5,0,0.0,15.3,1
6,NH-02 Imphal Lifeline,Manipur,0.7,3.2,4.5,9.1,14.1,False,5,1,4,0,33.3,923.1,17.5,4,95.0,34.9,1
12,NH-27S Haflong Hill,Assam,1.9,11.5,24.8,37.0,53.4,False,7,6,1,5,50.4,651.9,27.8,4,75.0,46.2,1
10,NH-08 Tripura Central,Tripura,0.7,2.5,8.3,16.7,33.4,False,2,2,0,0,59.9,52.0,12.4,3,45.0,27.2,0
4,NH-06 Meghalaya Corridor,Meghalaya,9.2,35.4,0.9,1.3,1.9,False,4,3,1,1,57.7,1507.3,19.8,0,0.0,25.7,0
8,NH-29 Kohima Mountain,Nagaland,35.2,104.4,45.5,70.5,129.1,True,6,6,0,1,47.2,1591.8,37.0,0,0.0,47.4,1
5,SH-05 Cherrapunjee Highland,Meghalaya,6.3,29.7,13.7,21.3,31.3,False,7,5,2,1,36.8,1578.6,40.6,0,0.0,29.6,0
8,NH-29 Kohima Mountain,Nagaland,5.0,26.3,15.8,29.9,45.6,False,3,3,0,0,32.7,1262.6,32.2,0,0.0,22.6,0
6,NH-02 Imphal Lifeline,Manipur,5.8,23.3,2.5,4.2,8.9,False,3,3,0,3,37.9,809.4,18.1,0,0.0,20.0,0
